country,company,isin,symbol,combined
indonesia,Chandra Asri Petro,ID1000090301,TPIA,Chandra Asri Petro | ID1000090301
indonesia,Charoen Pokphand Indonesia,ID1000117708,CPIN,Charoen Pokphand Indonesia | ID1000117708
indonesia,Ciputra Dev,ID1000115306,CTRA,Ciputra Dev | ID1000115306
indonesia,Citatah,ID1000070105,CTTH,Citatah | ID1000070105
indonesia,Citra Marga,ID1000070402,CMNP,Citra Marga | ID1000070402
indonesia,Clipan Finance,ID1000095201,CFIN,Clipan Finance | ID1000095201
indonesia,Colorpak Indonesia,ID1000079106,CLPI,Colorpak Indonesia | ID1000079106
indonesia,Cowell Development,ID1000108707,COWL,Cowell Development | ID1000108707
indonesia,Darma Henwa,ID1000107303,DEWA,Darma Henwa | ID1000107303
indonesia,Darya-Varia,ID1000117203,DVLA,Darya-Varia | ID1000117203
indonesia,Delta Dunia Makmur,ID1000110505,DOID,Delta Dunia Makmur | ID1000110505
indonesia,Dharma Samudera,ID1000065808,DSFI,Dharma Samudera | ID1000065808
indonesia,Dharma Satya,ID1000135809,DSNG,Dharma Satya | ID1000135809
indonesia,Duta Pertiwi Nusantara,ID1000103500,DPNS,Duta Pertiwi Nusantara | ID1000103500
indonesia,Duta Anggada,ID1000089303,DART,Duta Anggada | ID1000089303
indonesia,Duta Pertiwi,ID1000076300,DUTI,Duta Pertiwi | ID1000076300
indonesia,Dyandra Media,ID1000126808,DYAN,Dyandra Media | ID1000126808
indonesia,Ekadharma,ID1000104805,EKAD,Ekadharma | ID1000104805
indonesia,Electronic City Ind,ID1000127905,ECII,Electronic City Ind | ID1000127905
indonesia,Elnusa,ID1000109606,ELSA,Elnusa | ID1000109606
indonesia,Energi Mega Persada,ID1000098304,ENRG,Energi Mega Persada | ID1000098304
indonesia,Erajaya Swasembada,ID1000121601,ERAA,Erajaya Swasembada | ID1000121601
indonesia,Eterindo Wahanatama,ID1000064405,ETWA,Eterindo Wahanatama | ID1000064405
indonesia,Eureka Prima Jakarta,ID1000106503,LCGP,Eureka Prima Jakarta | ID1000106503
indonesia,Evergreen Invesco,ID1000116106,GREN,Evergreen Invesco | ID1000116106
indonesia,Exploitasi Energi,ID1000096209,CNKO,Exploitasi Energi | ID1000096209
indonesia,Express Transindo,ID1000125404,TAXI,Express Transindo | ID1000125404
indonesia,Fajar Surya Wisesa,ID1000068208,FASW,Fajar Surya Wisesa | ID1000068208
indonesia,First Media,ID1000051709,KBLV,First Media | ID1000051709
indonesia,Fortune Indonesia,ID1000080203,FORU,Fortune Indonesia | ID1000080203
indonesia,Fortune Mate,ID1000091200,FMII,Fortune Mate | ID1000091200
indonesia,Gading Development,ID1000123201,GAMA,Gading Development | ID1000123201
indonesia,Gajah Tunggal,ID1000086002,GJTL,Gajah Tunggal | ID1000086002
indonesia,Garda Tujuh Buana,ID1000113004,GTBO,Garda Tujuh Buana | ID1000113004
indonesia,Garuda Indonesia,ID1000118300,GIAA,Garuda Indonesia | ID1000118300
indonesia,Gema Grahasarana,ID1000092505,GEMA,Gema Grahasarana | ID1000092505
indonesia,Global Mediacom,ID1000105604,BMTR,Global Mediacom | ID1000105604
indonesia,Global Teleshop,ID1000123706,GLOB,Global Teleshop | ID1000123706
indonesia,Golden Eagle Energy,ID1000100704,SMMT,Golden Eagle Energy | ID1000100704
indonesia,Visi Telekomunikasi,ID1000116205,GOLD,Visi Telekomunikasi | ID1000116205
indonesia,Gowa Makassar,ID1000064009,GMTD,Gowa Makassar | ID1000064009
indonesia,Gozco Plantations,ID1000110604,GZCO,Gozco Plantations | ID1000110604
indonesia,Graha Layar Prima,ID1000131402,BLTZ,Graha Layar Prima | ID1000131402
indonesia,Grand Kartech,ID1000129505,KRAH,Grand Kartech | ID1000129505
indonesia,Greenwood Sejahtera,ID1000121809,GWSA,Greenwood Sejahtera | ID1000121809
indonesia,Gudang Garam,ID1000068604,GGRM,Gudang Garam | ID1000068604
indonesia,Gunawan Dianjaya Steel,ID1000113806,GDST,Gunawan Dianjaya Steel | ID1000113806
indonesia,Hanson,ID1000059603,MYRX,Hanson | ID1000059603
indonesia,Hanson Prf,ID2000061706,MYRX_p,Hanson Prf | ID2000061706
indonesia,Harum Energy,ID1000116601,HRUM,Harum Energy | ID1000116601
indonesia,Hero Supermarket,ID1000122708,HERO,Hero Supermarket | ID1000122708
indonesia,Hexindo Adiperkasa,ID1000102205,HEXA,Hexindo Adiperkasa | ID1000102205
indonesia,Holcim Indonesia,ID1000072309,SMCB,Holcim Indonesia | ID1000072309
indonesia,Hotel Mandarine Regency,ID1000111404,HOME,Hotel Mandarine Regency | ID1000111404
indonesia,Hotel Sahid Jaya,ID1000068505,SHID,Hotel Sahid Jaya | ID1000068505
indonesia,Ictsi Jasa Prima,ID1000079205,KARW,Ictsi Jasa Prima | ID1000079205
indonesia,Indonesia Trans & Infr,ID1000104409,IATA,Indonesia Trans & Infr | ID1000104409
indonesia,Indah Kiat Pulp & Paper,ID1000062201,INKP,Indah Kiat Pulp & Paper | ID1000062201
indonesia,Indal Aluminium,ID1000130800,INAI,Indal Aluminium | ID1000130800
indonesia,Indika Energy,ID1000110901,INDY,Indika Energy | ID1000110901
indonesia,Indo Acidatama,ID1000102601,SRSN,Indo Acidatama | ID1000102601
indonesia,Indo Tambangraya,ID1000108509,ITMG,Indo Tambangraya | ID1000108509
indonesia,Indocement Tunggal,ID1000061302,INTP,Indocement Tunggal | ID1000061302
indonesia,Indofarma,ID1000068406,INAF,Indofarma | ID1000068406
indonesia,Indofood Cbp,ID1000116700,ICBP,Indofood Cbp | ID1000116700
indonesia,Indofood,ID1000057003,INDF,Indofood | ID1000057003
indonesia,Indomobil Multi Jasa,ID1000129901,IMJS,Indomobil Multi Jasa | ID1000129901
indonesia,Indomobil Sukses,ID1000123003,IMAS,Indomobil Sukses | ID1000123003
indonesia,Indopoly Swakarsa,ID1000115900,IPOL,Indopoly Swakarsa | ID1000115900
indonesia,Indoritel Makmur,ID1000063605,DNET,Indoritel Makmur | ID1000063605
indonesia,Indosat,ID1000097405,ISAT,Indosat | ID1000097405
indonesia,Indospring,ID1000072002,INDS,Indospring | ID1000072002
indonesia,Jamu dan Farmasi Sido,ID1000130305,SIDO,Jamu dan Farmasi Sido | ID1000130305
indonesia,Intanwijaya,ID1000064504,INCI,Intanwijaya | ID1000064504
indonesia,Intermedia Capital,ID1000131303,MDIA,Intermedia Capital | ID1000131303
indonesia,Inti Bangun Sejahtera,ID1000124506,IBST,Inti Bangun Sejahtera | ID1000124506
indonesia,Intikeramik Alamasri,ID1000076201,IKAI,Intikeramik Alamasri | ID1000076201
indonesia,Intiland Development,ID1000116403,DILD,Intiland Development | ID1000116403
indonesia,Intraco Penta,ID1000119209,INTA,Intraco Penta | ID1000119209
indonesia,Island Concepts,ID1000112204,ICON,Island Concepts | ID1000112204
indonesia,J Resources,ID1000094709,PSAB,J Resources | ID1000094709
indonesia,Jaya Agra Wattie,ID1000119001,JAWA,Jaya Agra Wattie | ID1000119001
indonesia,Japfa Comfeed Indonesia,ID1000126907,JPFA,Japfa Comfeed Indonesia | ID1000126907
indonesia,Jasa Marga,ID1000108103,JSMR,Jasa Marga | ID1000108103
indonesia,Jasuindo Tiga Perkasa,ID1000120603,JTPE,Jasuindo Tiga Perkasa | ID1000120603
indonesia,Jaya Konstruksi,ID1000129307,JKON,Jaya Konstruksi | ID1000129307
indonesia,Jaya Real Property,ID1000128903,JRPT,Jaya Real Property | ID1000128903
indonesia,Jembo Cable Company,ID1000074305,JECC,Jembo Cable Company | ID1000074305
indonesia,Jakarta Int Hotels & Dev,ID1000097900,JIHD,Jakarta Int Hotels & Dev | ID1000097900
indonesia,Kawasan Jababeka,ID1000072507,KIJA,Kawasan Jababeka | ID1000072507
indonesia,Kalbe Farma,ID1000125107,KLBF,Kalbe Farma | ID1000125107
indonesia,Kedawung Setia,ID1000054703,KDSI,Kedawung Setia | ID1000054703
indonesia,Keramika Indonesia,ID1000088206,KIAS,Keramika Indonesia | ID1000088206
indonesia,Kertas Basuki Rachmat,ID1000116809,KBRI,Kertas Basuki Rachmat | ID1000116809
indonesia,Kimia Farma Persero,ID1000070303,KAEF,Kimia Farma Persero | ID1000070303
indonesia,Kmi Wire And Cable,ID1000071806,KBLI,Kmi Wire And Cable | ID1000071806
indonesia,Kobexindo Tractors,ID1000123508,KOBX,Kobexindo Tractors | ID1000123508
indonesia,Krakatau Steel Persero,ID1000117005,KRAS,Krakatau Steel Persero | ID1000117005
indonesia,Kresna Graha Investama,ID1000124308,KREN,Kresna Graha Investama | ID1000124308
indonesia,Langgeng Makmur,ID1000062409,LMPI,Langgeng Makmur | ID1000062409
indonesia,Lautan Luas,ID1000133507,LTLS,Lautan Luas | ID1000133507
indonesia,Leyand International,ID1000071004,LAPD,Leyand International | ID1000071004
indonesia,Lippo Cikarang,ID1000080302,LPCK,Lippo Cikarang | ID1000080302
indonesia,Lippo General Insurance,ID1000068109,LPGI,Lippo General Insurance | ID1000068109
indonesia,Lippo Karawaci,ID1000108905,LPKR,Lippo Karawaci | ID1000108905
indonesia,Lippo Securities,ID1000119803,LPPS,Lippo Securities | ID1000119803
indonesia,Logindo Samudramakmur,ID1000134000,LEAD,Logindo Samudramakmur | ID1000134000
indonesia,PP London Sumatra,ID1000118409,LSIP,PP London Sumatra | ID1000118409
indonesia,Mahaka Media,ID1000087208,ABBA,Mahaka Media | ID1000087208
indonesia,Malindo Feedmill,ID1000119407,MAIN,Malindo Feedmill | ID1000119407
indonesia,Mandom Indonesia,ID1000053002,TCID,Mandom Indonesia | ID1000053002
indonesia,Martina Berto,ID1000118102,MBTO,Martina Berto | ID1000118102
indonesia,Matahari,ID1000113301,LPPF,Matahari | ID1000113301
indonesia,Matahari Putra Prima,ID1000125909,MPPA,Matahari Putra Prima | ID1000125909
indonesia,Mayora Indah,ID1000060007,MYOR,Mayora Indah | ID1000060007
indonesia,Medco Energi,ID1000053705,MEDC,Medco Energi | ID1000053705
indonesia,Media Nusantara Citra,ID1000106206,MNCN,Media Nusantara Citra | ID1000106206
indonesia,Megapolitan Dev,ID1000118003,EMDE,Megapolitan Dev | ID1000118003
indonesia,Metrodata Electronics,ID1000055007,MTDL,Metrodata Electronics | ID1000055007
indonesia,Metropolitan Land,ID1000119308,MTLA,Metropolitan Land | ID1000119308
indonesia,Midi Utama Indonesia,ID1000117302,MIDI,Midi Utama Indonesia | ID1000117302
indonesia,Millennium Pharma,ID1000072804,SDPC,Millennium Pharma | ID1000072804
indonesia,Minna Padi Investama,ID1000121908,PADI,Minna Padi Investama | ID1000121908
indonesia,Mitra Adiperkasa,ID1000099807,MAPI,Mitra Adiperkasa | ID1000099807
indonesia,Mitra Int,ID1000110703,MIRA,Mitra Int | ID1000110703
indonesia,Mitra Investindo,ID1000131709,MITI,Mitra Investindo | ID1000131709
indonesia,Mitra Pinasthika,ID1000127202,MPMX,Mitra Pinasthika | ID1000127202
indonesia,Mitrabahtera Segara,ID1000118607,MBSS,Mitrabahtera Segara | ID1000118607
indonesia,Mnc Investama,ID1000064207,BHIT,Mnc Investama | ID1000064207
indonesia,Mnc Kapital Ind,ID1000069701,BCAP,Mnc Kapital Ind | ID1000069701
indonesia,Mnc Land,ID1000052301,KPIG,Mnc Land | ID1000052301
indonesia,Mnc Sky Vision,ID1000123607,MSKY,Mnc Sky Vision | ID1000123607
indonesia,Modern Internasional,ID1000123300,MDRN,Modern Internasional | ID1000123300
indonesia,Modernland Realty Ltd,ID1000129604,MDLN,Modernland Realty Ltd | ID1000129604
indonesia,Mulia Industrindo,ID1000060106,MLIA,Mulia Industrindo | ID1000060106
indonesia,Multi Agro Gemilang Plantation,ID1000126402,MAGP,Multi Agro Gemilang Plantation | ID1000126402
indonesia,Multi Bintang Ind,ID1000132806,MLBI,Multi Bintang Ind | ID1000132806
indonesia,Multi Indocitra,ID1000102809,MICE,Multi Indocitra | ID1000102809
indonesia,Multi Prima Sejahtera,ID1000086408,LPIN,Multi Prima Sejahtera | ID1000086408
indonesia,Multipolar,ID1000115207,MLPL,Multipolar | ID1000115207
indonesia,Multipolar Technology,ID1000128408,MLPT,Multipolar Technology | ID1000128408
indonesia,Multistrada Arah Sarana,ID1000101207,MASA,Multistrada Arah Sarana | ID1000101207
indonesia,Mustika Ratu,ID1000092604,MRAT,Mustika Ratu | ID1000092604
indonesia,Nippon,ID1000129703,ROTI,Nippon | ID1000129703
indonesia,Nipress,ID1000129802,NIPS,Nipress | ID1000129802
indonesia,Nirvana Development,ID1000124605,NIRO,Nirvana Development | ID1000124605
indonesia,Nusa Konstruksi,ID1000108806,DGIK,Nusa Konstruksi | ID1000108806
indonesia,Nusa Raya Cipta,ID1000127608,NRCA,Nusa Raya Cipta | ID1000127608
indonesia,Nusantara Infra,ID1000116304,META,Nusantara Infra | ID1000116304
indonesia,Perusahaan Gas Negara,ID1000111602,PGAS,Perusahaan Gas Negara | ID1000111602
indonesia,Pembangunan Jaya Ancol,ID1000103807,PJAA,Pembangunan Jaya Ancol | ID1000103807
indonesia,Pacific Strategic,ID1000101009,APIC,Pacific Strategic | ID1000101009
indonesia,Pakuwon Jati,ID1000122500,PWON,Pakuwon Jati | ID1000122500
indonesia,Pan Brothers,ID1000119506,PBRX,Pan Brothers | ID1000119506
indonesia,Panin Financial,ID1000095607,PNLF,Panin Financial | ID1000095607
indonesia,Paninvest,ID1000094907,PNIN,Paninvest | ID1000094907
indonesia,Panin Sekuritas,ID1000109200,PANS,Panin Sekuritas | ID1000109200
indonesia,Panorama Sentrawisata,ID1000109705,PANR,Panorama Sentrawisata | ID1000109705
indonesia,Weha Transportasi,ID1000105901,WEHA,Weha Transportasi | ID1000105901
indonesia,Pelangi Indah Canindo,ID1000088404,PICO,Pelangi Indah Canindo | ID1000088404
indonesia,Pelat Timah Nusantara,ID1000113608,NIKL,Pelat Timah Nusantara | ID1000113608
indonesia,Pelayaran Nasional,ID1000126204,BBRM,Pelayaran Nasional | ID1000126204
indonesia,Perdana Gapura Prima,ID1000107501,GPRA,Perdana Gapura Prima | ID1000107501
indonesia,Perdana Karya Perkasa,ID1000106404,PKPK,Perdana Karya Perkasa | ID1000106404
indonesia,Petrosea,ID1000122401,PTRO,Petrosea | ID1000122401
indonesia,Polaris Investama,ID1000097306,PLAS,Polaris Investama | ID1000097306
indonesia,Polychem Indonesia,ID1000090202,ADMG,Polychem Indonesia | ID1000090202
indonesia,Pp Persero,ID1000114002,PTPP,Pp Persero | ID1000114002
indonesia,Prima Alloy Steel,ID1000102403,PRAS,Prima Alloy Steel | ID1000102403
indonesia,Pudjiadi Prestige,ID1000080609,PUDP,Pudjiadi Prestige | ID1000080609
indonesia,Pyridam Farma,ID1000075609,PYFA,Pyridam Farma | ID1000075609
indonesia,Radiant Utama,ID1000103708,RUIS,Radiant Utama | ID1000103708
indonesia,Ramayana Lestari,ID1000099500,RALS,Ramayana Lestari | ID1000099500
indonesia,Ratu Prabu Energi,ID1000094808,ARTI,Ratu Prabu Energi | ID1000094808
indonesia,Renuka Coalindo,ID1000098601,SQMI,Renuka Coalindo | ID1000098601
indonesia,Resource Alam Indonesia,ID1000114309,KKGI,Resource Alam Indonesia | ID1000114309
indonesia,Rimo International Lestari,ID1000062706,RIMO,Rimo International Lestari | ID1000062706
indonesia,Ristia Bintang,ID1000058100,RBMS,Ristia Bintang | ID1000058100
indonesia,Rukun Raharja,ID1000094105,RAJA,Rukun Raharja | ID1000094105
indonesia,Salim Ivomas Pratama,ID1000119100,SIMP,Salim Ivomas Pratama | ID1000119100
indonesia,Samindo Resources,ID1000120900,MYOH,Samindo Resources | ID1000120900
indonesia,Sampoerna Agro,ID1000106107,SGRO,Sampoerna Agro | ID1000106107
indonesia,Sarana Meditama,ID1000126303,SAME,Sarana Meditama | ID1000126303
indonesia,Sarana Menara Nusantara,ID1000128804,TOWR,Sarana Menara Nusantara | ID1000128804
indonesia,Saranacentral Bajatama,ID1000121700,BAJA,Saranacentral Bajatama | ID1000121700
indonesia,Saraswati Griya Lestari,ID1000126501,HOTL,Saraswati Griya Lestari | ID1000126501
indonesia,Saratoga Investama,ID1000127707,SRTG,Saratoga Investama | ID1000127707
indonesia,Sat Nusapersada,ID1000107808,PTSN,Sat Nusapersada | ID1000107808
indonesia,Sawit Sumbermas Sarana,ID1000130008,SSMS,Sawit Sumbermas Sarana | ID1000130008
indonesia,Sejahteraraya,ID1000118706,SRAJ,Sejahteraraya | ID1000118706
indonesia,Selamat Sempurna,ID1000095409,SMSM,Selamat Sempurna | ID1000095409
indonesia,Semen Baturaja Persero,ID1000127806,SMBR,Semen Baturaja Persero | ID1000127806
indonesia,Semen Indonesia Persero,ID1000106800,SMGR,Semen Indonesia Persero | ID1000106800
indonesia,Sentul City,ID1000104201,BKSL,Sentul City | ID1000104201
indonesia,Siantar Top,ID1000079502,STTP,Siantar Top | ID1000079502
indonesia,Sidomulyo Selaras,ID1000120108,SDMU,Sidomulyo Selaras | ID1000120108
indonesia,Sierad Produce,ID1000133606,SIPD,Sierad Produce | ID1000133606
indonesia,Siloam International,ID1000129208,SILO,Siloam International | ID1000129208
indonesia,Sinar Mas Multiartha,ID1000094501,SMMA,Sinar Mas Multiartha | ID1000094501
indonesia,Slj Global,ID1000088909,SULI,Slj Global | ID1000088909
indonesia,Smart,ID1000101504,SMAR,Smart | ID1000101504
indonesia,Smartfren Telecom,ID1000122302,FREN,Smartfren Telecom | ID1000122302
indonesia,Solusi Tunas Pratama,ID1000120702,SUPR,Solusi Tunas Pratama | ID1000120702
indonesia,Sri Rejeki Isman,ID1000127400,SRIL,Sri Rejeki Isman | ID1000127400
indonesia,Star Pacific,ID1000100902,LPLI,Star Pacific | ID1000100902
indonesia,Star Petrcohem,ID1000120306,STAR,Star Petrcohem | ID1000120306
indonesia,Steel Pipe Ind,ID1000126709,ISSP,Steel Pipe Ind | ID1000126709
indonesia,Sugih Energy,ID1000092000,SUGI,Sugih Energy | ID1000092000
indonesia,Sumber Alfaria Trijaya,ID1000128705,AMRT,Sumber Alfaria Trijaya | ID1000128705
indonesia,Summarecon Agung,ID1000092406,SMRA,Summarecon Agung | ID1000092406
indonesia,Suparma,ID1000054307,SPMA,Suparma | ID1000054307
indonesia,Supra Boga Lestari,ID1000122906,RANC,Supra Boga Lestari | ID1000122906
indonesia,Surya Citra Media,ID1000125305,SCMA,Surya Citra Media | ID1000125305
indonesia,Surya Esa Perkasa,ID1000122203,ESSA,Surya Esa Perkasa | ID1000122203
indonesia,Surya Semesta,ID1000119902,SSIA,Surya Semesta | ID1000119902
indonesia,Tanah Laut,ID1000102007,INDX,Tanah Laut | ID1000102007
indonesia,Tambang Batubara,ID1000094006,PTBA,Tambang Batubara | ID1000094006
indonesia,Telekomunikasi,ID1000129000,TLKM,Telekomunikasi | ID1000129000
indonesia,Tempo Inti Media,ID1000064801,TMPO,Tempo Inti Media | ID1000064801
indonesia,Tempo Scan Pacific,ID1000104508,TSPC,Tempo Scan Pacific | ID1000104508
indonesia,Tifa Finance,ID1000120504,TIFA,Tifa Finance | ID1000120504
indonesia,Timah Persero,ID1000111800,TINS,Timah Persero | ID1000111800
indonesia,Tiphone Mobile,ID1000122104,TELE,Tiphone Mobile | ID1000122104
indonesia,Tirta Mahakam,ID1000053408,TIRT,Tirta Mahakam | ID1000053408
indonesia,Pabrik Kertas Tjiwi,ID1000060403,TKIM,Pabrik Kertas Tjiwi | ID1000060403
indonesia,Toba Bara Sejahtra,ID1000123409,TOBA,Toba Bara Sejahtra | ID1000123409
indonesia,Toba Pulp Lestari,ID1000094303,INRU,Toba Pulp Lestari | ID1000094303
indonesia,Total Bangun Persada,ID1000104003,TOTL,Total Bangun Persada | ID1000104003
indonesia,Tower Bersama,ID1000116908,TBIG,Tower Bersama | ID1000116908
indonesia,Trada Maritime,ID1000111909,TRAM,Trada Maritime | ID1000111909
indonesia,Tri Banyan Tirta,ID1000123805,ALTO,Tri Banyan Tirta | ID1000123805
indonesia,Trimegah Securities,ID1000052608,TRIM,Trimegah Securities | ID1000052608
indonesia,Trisula International,ID1000123102,TRIS,Trisula International | ID1000123102
indonesia,Triwira Insanlestari,ID1000109408,TRIL,Triwira Insanlestari | ID1000109408
indonesia,Tunas Alfin,ID1000130107,TALF,Tunas Alfin | ID1000130107
indonesia,Tunas Baru Lampung,ID1000076706,TBLA,Tunas Baru Lampung | ID1000076706
indonesia,Tunas Ridean,ID1000115405,TURI,Tunas Ridean | ID1000115405
indonesia,Ultra Jaya Milk,ID1000063100,ULTJ,Ultra Jaya Milk | ID1000063100
indonesia,Unilever Indonesia,ID1000095706,UNVR,Unilever Indonesia | ID1000095706
indonesia,United Tractors,ID1000058407,UNTR,United Tractors | ID1000058407
indonesia,Vale Indonesia,ID1000109309,INCO,Vale Indonesia | ID1000109309
indonesia,Verena Multi Finance,ID1000111008,VRNA,Verena Multi Finance | ID1000111008
indonesia,Victoria Investama,ID1000128002,VICO,Victoria Investama | ID1000128002
indonesia,Visi Media Asia,ID1000121304,VIVA,Visi Media Asia | ID1000121304
indonesia,Voksel Electric,ID1000083900,VOKS,Voksel Electric | ID1000083900
indonesia,Wahana Ottomitra,ID1000100209,WOMF,Wahana Ottomitra | ID1000100209
indonesia,Wahana Pronatural,ID1000070204,WAPO,Wahana Pronatural | ID1000070204
indonesia,Waskita Karya,ID1000126105,WSKT,Waskita Karya | ID1000126105
indonesia,Wicaksana Overseas,ID1000066301,WICO,Wicaksana Overseas | ID1000066301
indonesia,Wijaya Karya,ID1000107600,WIKA,Wijaya Karya | ID1000107600
indonesia,Wijaya Karya Beton,ID1000131105,WTON,Wijaya Karya Beton | ID1000131105
indonesia,Wilmar Cahaya Ind,ID1000135007,CEKA,Wilmar Cahaya Ind | ID1000135007
indonesia,Wintermar,ID1000117500,WINS,Wintermar | ID1000117500
indonesia,Wismilak Inti Makmur,ID1000126006,WIIM,Wismilak Inti Makmur | ID1000126006
indonesia,Xl Axiata,ID1000102502,EXCL,Xl Axiata | ID1000102502
indonesia,Yanaprima Hastapersada,ID1000109804,YPAS,Yanaprima Hastapersada | ID1000109804
